latitude,longitude
-34.643516,-58.368817
-34.643504,-58.441547
-34.643492,-58.365483
-34.643487,-58.441375
-34.643414,-58.472793
-34.643411,-58.45653
-34.6434,-58.472812
-34.643389,-58.488415
-34.64338,-58.5121
-34.643356,-58.460774
-34.643315,-58.529549
-34.643309,-58.445255
-34.643302,-58.373593
-34.6433,-58.454571
-34.643299,-58.528816
-34.643289,-58.413259
-34.643281,-58.528802
-34.643266,-58.454608
-34.643266,-58.3736
-34.643263,-58.368855
-34.64326,-58.477528
-34.643247,-58.409498
-34.643235,-58.496836
-34.643229,-58.375349
-34.643229,-58.375349
-34.643222,-58.528805
-34.643222,-58.422463
-34.643217,-58.443599
-34.643208,-58.482057
-34.643207,-58.482055
-34.643205,-58.482054
-34.643205,-58.379279
-34.643144,-58.50582
-34.643135,-58.460964
-34.643129,-58.422545
-34.643126,-58.528812
-34.643064,-58.507458
-34.643042,-58.444435
-34.64304,-58.413148
-34.642973,-58.402464
-34.642951,-58.373658
-34.642946,-58.438712
-34.642946,-58.438712
-34.642932,-58.411007
-34.642926,-58.397205
-34.642912,-58.413091
-34.642906,-58.404438
-34.642888,-58.485255
-34.642875,-58.516278
-34.64287,-58.413074
-34.642864,-58.413071
-34.642859,-58.523249
-34.642832,-58.363147
-34.642785,-58.476114
-34.642779,-58.471141
-34.642774,-58.460635
-34.642774,-58.460635
-34.642761,-58.471164
-34.642718,-58.437582
-34.6427,-58.436812
-34.642689,-58.389582
-34.642681,-58.461591
-34.64268,-58.460435
-34.642676,-58.44474
-34.642675,-58.389724
-34.642671,-58.455052
-34.64267,-58.447849
-34.642663,-58.524823
-34.642647,-58.389802
-34.642645,-58.436537
-34.64262,-58.409348
-34.642619,-58.36895
-34.642618,-58.475707
-34.642608,-58.485501
-34.642606,-58.412779
-34.642606,-58.412779
-34.642555,-58.409322
-34.642505,-58.422563
-34.642492,-58.365431
-34.642485,-58.416249
-34.642474,-58.443977
-34.642466,-58.358174
-34.642452,-58.381104
-34.642438,-58.422479
-34.642425,-58.400708
-34.642406,-58.449217
-34.642328,-58.449126
-34.642306,-58.45868
-34.642306,-58.45868
-34.642301,-58.482965
-34.642257,-58.415381
-34.642257,-58.415381
-34.642234,-58.462697
-34.642208,-58.423083
-34.642197,-58.405774
-34.642175,-58.371509
-34.642152,-58.373819
-34.64212,-58.458869
-34.64212,-58.363073
-34.642107,-58.458824
-34.642084,-58.434784
-34.642064,-58.450794
-34.642036,-58.389654
-34.642003,-58.374083
-34.641966,-58.37409
-34.641948,-58.416384
-34.641918,-58.442927
-34.641911,-58.379319
-34.641893,-58.4805
-34.641879,-58.43271
-34.641861,-58.432279
-34.641808,-58.367169
-34.641781,-58.432501
-34.641772,-58.394259
-34.64176,-58.431189
-34.641756,-58.526207
-34.641747,-58.492575
-34.641731,-58.358562
-34.641701,-58.379307
-34.641688,-58.431048
-34.641687,-58.499559
-34.641669,-58.393722
-34.641659,-58.443211
-34.641639,-58.494194
-34.641632,-58.480215
-34.641623,-58.485639
-34.641557,-58.485659
-34.641552,-58.415692
-34.641516,-58.457539
-34.641488,-58.406178
-34.641452,-58.371922
-34.64145,-58.402808
-34.641418,-58.402815
-34.641407,-58.393525
-34.641382,-58.457253
-34.641377,-58.528914
-34.641363,-58.457535
-34.641358,-58.416204
-34.64135,-58.430829
-34.64135,-58.38098
-34.641347,-58.457177
-34.641325,-58.457453
-34.641312,-58.43232
-34.641293,-58.430496
-34.641276,-58.361618
-34.641268,-58.456566
-34.641248,-58.457289
-34.641243,-58.486209
-34.641216,-58.399812
-34.64121,-58.487954
-34.641209,-58.528923
-34.641204,-58.416199
-34.641194,-58.36562
-34.641157,-58.470628
-34.641128,-58.391675
-34.641113,-58.487483
-34.641092,-58.44609
-34.64109,-58.360476
-34.641078,-58.360873
-34.641073,-58.487375
-34.641049,-58.477931
-34.64104,-58.47334
-34.641033,-58.374268
-34.640987,-58.528933
-34.640969,-58.42767
-34.640961,-58.457116
-34.640951,-58.42756
-34.640933,-58.369201
-34.640926,-58.380948
-34.64088,-58.476038
-34.640857,-58.52894
-34.640841,-58.397053
-34.640833,-58.369216
-34.640802,-58.447408
-34.640797,-58.375688
-34.640789,-58.447394
-34.640774,-58.427294
-34.640767,-58.375692
-34.640762,-58.485902
-34.640761,-58.369072
-34.640754,-58.497369
-34.640742,-58.369078
-34.640737,-58.375695
-34.640725,-58.369233
-34.64072,-58.400538
-34.640701,-58.446861
-34.640652,-58.3774
-34.640634,-58.528951
-34.640627,-58.417946
-34.640624,-58.36146
-34.640621,-58.409002
-34.640579,-58.447511
-34.640568,-58.408993
-34.640452,-58.44894
-34.640445,-58.369121
-34.640432,-58.510934
-34.640431,-58.390213
-34.640405,-58.455691
-34.640396,-58.509431
-34.640395,-58.366147
-34.640348,-58.423996
-34.640322,-58.423846
-34.640319,-58.415965
-34.640314,-58.375671
-34.640274,-58.369147
-34.640271,-58.377226
-34.64027,-58.37723
-34.640269,-58.486218
-34.640258,-58.377228
-34.640215,-58.410351
-34.640194,-58.444108
-34.640185,-58.410258
-34.640184,-58.455085
-34.640176,-58.49157
-34.640167,-58.457967
-34.640149,-58.481472
-34.640135,-58.367591
-34.640082,-58.4232
-34.640057,-58.389327
-34.64004,-58.48629
-34.640035,-58.415983
-34.640034,-58.457905
-34.640016,-58.422831
-34.639989,-58.361822
-34.639977,-58.390007
-34.639955,-58.3895
-34.639949,-58.419144
-34.639931,-58.405956
-34.63992,-58.405844
-34.639883,-58.405033
-34.63988,-58.423682
-34.639866,-58.390016
-34.639797,-58.479775
-34.639758,-58.44427
-34.639735,-58.405064
-34.639704,-58.399319
-34.639689,-58.420267
-34.639686,-58.415999
-34.639671,-58.44461
-34.639641,-58.419998
-34.639633,-58.472407
-34.639621,-58.477642
-34.639606,-58.411212
-34.639597,-58.419752
-34.639579,-58.431501
-34.639561,-58.417027
-34.639417,-58.389565
-34.639367,-58.513079
-34.639327,-58.513708
-34.639319,-58.519279
-34.639316,-58.514711
-34.639312,-58.527108
-34.639297,-58.514373
-34.639286,-58.51534
-34.639279,-58.520051
-34.639276,-58.52671
-34.639254,-58.527732
-34.639248,-58.512317
-34.639246,-58.515751
-34.639228,-58.511966
-34.639217,-58.513357
-34.639217,-58.512511
-34.639212,-58.526125
-34.63921,-58.369274
-34.639209,-58.361058
-34.639206,-58.525871
-34.639187,-58.513393
-34.639184,-58.465631
-34.639177,-58.360903
-34.639176,-58.520928
-34.639164,-58.417858
-34.639148,-58.518982
-34.639141,-58.509564
-34.639136,-58.525414
-34.639126,-58.524782
-34.639115,-58.509415
-34.639111,-58.417508
-34.639108,-58.441502
-34.639107,-58.527386
-34.639106,-58.509368
-34.639101,-58.519955
-34.639098,-58.417427
-34.639094,-58.524505
-34.639094,-58.517162
-34.639094,-58.517162
-34.639091,-58.520137
-34.639073,-58.475827
-34.639065,-58.509488
-34.639062,-58.466049
-34.639061,-58.526833
-34.639061,-58.516762
-34.639052,-58.52092
-34.639047,-58.526224
-34.639046,-58.521434
-34.639034,-58.47625
-34.639023,-58.394596
-34.639012,-58.521653
-34.638993,-58.525747
-34.638975,-58.374876
-34.638957,-58.522057
-34.638948,-58.509704
-34.638948,-58.493225
-34.638945,-58.418665
-34.638943,-58.524922
-34.638939,-58.418173
-34.638938,-58.381039
-34.638932,-58.449185
-34.63893,-58.471606
-34.638914,-58.519558
-34.638912,-58.519595
-34.638911,-58.374436
-34.63891,-58.519632
-34.638903,-58.524367
-34.638891,-58.52002
-34.638889,-58.520062
-34.638889,-58.520062
-34.638879,-58.509314
-34.638866,-58.482714
-34.638856,-58.509177
-34.638846,-58.431812
-34.638844,-58.41806
-34.638798,-58.449859
-34.638787,-58.523338
-34.63877,-58.365853
-34.638758,-58.413046
-34.638757,-58.365753
-34.638719,-58.423767
-34.638705,-58.423771
-34.638704,-58.403425
-34.638691,-58.459361
-34.63868,-58.357898
-34.638655,-58.366423
-34.638642,-58.416019
-34.638638,-58.374691
-34.638617,-58.491649
-34.638604,-58.413086
-34.638596,-58.366435
-34.638594,-58.381253
-34.638586,-58.403452
-34.638582,-58.41139
-34.638582,-58.411328
-34.638549,-58.436054
-34.63852,-58.439323
-34.638518,-58.453213
-34.638502,-58.387498
-34.638491,-58.357258
-34.63849,-58.374717
-34.638483,-58.432515
-34.638472,-58.529121
-34.63843,-58.529062
-34.638426,-58.4533
-34.638426,-58.357113
-34.638409,-58.49786
-34.638387,-58.357292
-34.638382,-58.453221
-34.638364,-58.376103
-34.638353,-58.359749
-34.638351,-58.416081
-34.638348,-58.374531
-34.638347,-58.357208
-34.638345,-58.371587
-34.638335,-58.443788
-34.638328,-58.504823
-34.638319,-58.4121
-34.638295,-58.453064
-34.638287,-58.411918
-34.638287,-58.376125
-34.638287,-58.376125
-34.638268,-58.367673
-34.638265,-58.505738
-34.63826,-58.526022
-34.638254,-58.481863
-34.638212,-58.374562
-34.638195,-58.452631
-34.638176,-58.527367
-34.638158,-58.381436
-34.638141,-58.412018
-34.638117,-58.410908
-34.638102,-58.526894
-34.638101,-58.504795
-34.638095,-58.525753
-34.638062,-58.503417
-34.638061,-58.410733
-34.638048,-58.526602
-34.638022,-58.50309
-34.638016,-58.381532
-34.638014,-58.362934
-34.637996,-58.503788
-34.637995,-58.49349
-34.637989,-58.41746
-34.637974,-58.374604
-34.637972,-58.410996
-34.637948,-58.398209
-34.63794,-58.376161
-34.637923,-58.410698
-34.637872,-58.502268
-34.637832,-58.502099
-34.63783,-58.441315
-34.637822,-58.41012
-34.637819,-58.405418
-34.637817,-58.502693
-34.637814,-58.39626
-34.637778,-58.374524
-34.63776,-58.35708
-34.637728,-58.402081
-34.637689,-58.374872
-34.637671,-58.48701
-34.637667,-58.499364
-34.637658,-58.405459
-34.637625,-58.372886
-34.637593,-58.499801
-34.637528,-58.409126
-34.637528,-58.409126
-34.63751,-58.500725
-34.637498,-58.500314
-34.637485,-58.36163
-34.637481,-58.371336
-34.637455,-58.473364
-34.63742,-58.36147
-34.637415,-58.40552
-34.637383,-58.49864
-34.637369,-58.406565
-34.637367,-58.498243
-34.637366,-58.418923
-34.637364,-58.498223
-34.637324,-58.498217
-34.637321,-58.406288
-34.637316,-58.451623
-34.637315,-58.451279
-34.637315,-58.369549
-34.637311,-58.407174
-34.637303,-58.409145
-34.637301,-58.486937
-34.637292,-58.413423
-34.637291,-58.499007
-34.637273,-58.40601
-34.637267,-58.451191
-34.637253,-58.498772
-34.637213,-58.445452
-34.637209,-58.478143
-34.637205,-58.381626
-34.637198,-58.399326
-34.637178,-58.381634
-34.637171,-58.369785
-34.637152,-58.381641
-34.637128,-58.5267
-34.6371,-58.486985
-34.637083,-58.450659
-34.637061,-58.472682
-34.637039,-58.45058
-34.637021,-58.416252
-34.637018,-58.487209
-34.636987,-58.369813
-34.636971,-58.496439
-34.636957,-58.374589
-34.636954,-58.417756
-34.636946,-58.366454
-34.636943,-58.405121
-34.63694,-58.496279
-34.636922,-58.445534
-34.636919,-58.404965
-34.636919,-58.366233
-34.636907,-58.478406
-34.636905,-58.495001
-34.636896,-58.406255
-34.636865,-58.494674
-34.636861,-58.376547
-34.636818,-58.386403
-34.636801,-58.404292
-34.636778,-58.451671
-34.636769,-58.376575
-34.636755,-58.493864
-34.636734,-58.472574
-34.636732,-58.369694
-34.636722,-58.369854
-34.63671,-58.414988
-34.636699,-58.381889
-34.636695,-58.487146
-34.636695,-58.403869
-34.636682,-58.375403
-34.636681,-58.49481
-34.636655,-58.405608
-34.636638,-58.368076
-34.636635,-58.487517
-34.63662,-58.390051
-34.636582,-58.424542
-34.63657,-58.344553
-34.636563,-58.378242
-34.636556,-58.49286
-34.636547,-58.358267
-34.636522,-58.378254
-34.636517,-58.413634
-34.636515,-58.444227
-34.636515,-58.358286
-34.636483,-58.461734
-34.63642,-58.390279
-34.636401,-58.493019
-34.636376,-58.492069
-34.63635,-58.49254
-34.636346,-58.369755
-34.636323,-58.462126
-34.636281,-58.358633
-34.636281,-58.358633
-34.636263,-58.407741
-34.636261,-58.413701
-34.636259,-58.413988
-34.636218,-58.432204
-34.636212,-58.381965
-34.636199,-58.369933
-34.636197,-58.40009
-34.636191,-58.401802
-34.636174,-58.440125
-34.636162,-58.399898
-34.636157,-58.40162
-34.636146,-58.369786
-34.63614,-58.40153
-34.636128,-58.399713
-34.636126,-58.489374
-34.636112,-58.39962
-34.636101,-58.491649
-34.636069,-58.401121
-34.636069,-58.399385
-34.636057,-58.479653
-34.636056,-58.526795
-34.636032,-58.449273
-34.636023,-58.399135
-34.635946,-58.526808
-34.635914,-58.4105
-34.635908,-58.358423
-34.635895,-58.40114
-34.635884,-58.435348
-34.635882,-58.410486
-34.635865,-58.441326
-34.635862,-58.490644
-34.635855,-58.484465
-34.635852,-58.419293
-34.635839,-58.397301
-34.635796,-58.398609
-34.635795,-58.362149
-34.635794,-58.432446
-34.63578,-58.416253
-34.635779,-58.369843
-34.635766,-58.487573
-34.635765,-58.441689
-34.635734,-58.39826
-34.63573,-58.358531
-34.635729,-58.486812
-34.635729,-58.416281
-34.635726,-58.448818
-34.635724,-58.398204
-34.63572,-58.435175
-34.635691,-58.490137
-34.635638,-58.432479
-34.635638,-58.397739
-34.635637,-58.488967
-34.63562,-58.382079
-34.635615,-58.397698
-34.635609,-58.382069
-34.635605,-58.467822
-34.635596,-58.467341
-34.635595,-58.434219
-34.635592,-58.362185
-34.635557,-58.487128
-34.635548,-58.489328
-34.63554,-58.412236
-34.635518,-58.362004
-34.635509,-58.358664
-34.6355,-58.488415
-34.63547,-58.470531
-34.635449,-58.474229
-34.635434,-58.438744
-34.635425,-58.375099
-34.635402,-58.395549
-34.635401,-58.404146
-34.635399,-58.448126
-34.635395,-58.487297
-34.635388,-58.487369
-34.635388,-58.385116
-34.635379,-58.487917
-34.635374,-58.488724
-34.635351,-58.447165
-34.635337,-58.395799
-34.635328,-58.417923
-34.635322,-58.399219
-34.635295,-58.467704
-34.635262,-58.488267
-34.635251,-58.447884
-34.635223,-58.402894
-34.635218,-58.395256
-34.635214,-58.487989
-34.635151,-58.438779
-34.635149,-58.394608
-34.635137,-58.382123
-34.635127,-58.438661
-34.635109,-58.487458
-34.635101,-58.474109
-34.63505,-58.385086
-34.63504,-58.394108
-34.634964,-58.447111
-34.634929,-58.486047
-34.63487,-58.485802
-34.634791,-58.436163
-34.634786,-58.525522
-34.634785,-58.485358
-34.634764,-58.486208
-34.634734,-58.435864
-34.634719,-58.425072
-34.634683,-58.48604
-34.634681,-58.473481
-34.634636,-58.526926
-34.634621,-58.392208
-34.634607,-58.447175
-34.634604,-58.524601
-34.634598,-58.524535
-34.634573,-58.399469
-34.634556,-58.411245
-34.63455,-58.526584
-34.63453,-58.507205
-34.634522,-58.485204
-34.634504,-58.447035
-34.634477,-58.463658
-34.634435,-58.52698
-34.634423,-58.481691
-34.634394,-58.463709
-34.634385,-58.484668
-34.634348,-58.434804
-34.634345,-58.48361
-34.634336,-58.35954
-34.634326,-58.359546
-34.634304,-58.391365
-34.634299,-58.370232
-34.634262,-58.391182
-34.634261,-58.483996
-34.634251,-58.436018
-34.634234,-58.43341
-34.634219,-58.506274
-34.634197,-58.424903
-34.634175,-58.48379
-34.634155,-58.462008
-34.634133,-58.363171
-34.634111,-58.424967
-34.634108,-58.40796
-34.634108,-58.40796
-34.634099,-58.359695
-34.63409,-58.41428
-34.634077,-58.357874
-34.634046,-58.521849
-34.634027,-58.521721
-34.634022,-58.391012
-34.634015,-58.463638
-34.634011,-58.370277
-34.633972,-58.382904
-34.633951,-58.410639
-34.633932,-58.389148
-34.63391,-58.406434
-34.633909,-58.48179
-34.633906,-58.522644
-34.633901,-58.405984
-34.633899,-58.522502
-34.633893,-58.388976
-34.633875,-58.483132
-34.63387,-58.382912
-34.633791,-58.43256
-34.633788,-58.390499
-34.633785,-58.482182
-34.633781,-58.391059
-34.633764,-58.481187
-34.633755,-58.375536
-34.633754,-58.414378
-34.633748,-58.481123
-34.633748,-58.390296
-34.633725,-58.439973
-34.633713,-58.489611
-34.633699,-58.388206
-34.63369,-58.519536
-34.633685,-58.388173
-34.633684,-58.521815
-34.633667,-58.469807
-34.633657,-58.453209
-34.633656,-58.480741
-34.633655,-58.489713
-34.633629,-58.460886
-34.633613,-58.480562
-34.633611,-58.481465
-34.633601,-58.377317
-34.633594,-58.390314
-34.633594,-58.390314
-34.63359,-58.521432
-34.633588,-58.48138
-34.633588,-58.48138
-34.633576,-58.377322
-34.633576,-58.377322
-34.633575,-58.425323
-34.63355,-58.383686
-34.633533,-58.383947
-34.63352,-58.513391
-34.633508,-58.390306
-34.633494,-58.510238
-34.633484,-58.405687
-34.633458,-58.412932
-34.633431,-58.460244
-34.633427,-58.509817
-34.633409,-58.37036
-34.633401,-58.468319
-34.63339,-58.514127
-34.63339,-58.453561
-34.633361,-58.489896
-34.633346,-58.375634
-34.633335,-58.370369
-34.633319,-58.419194
-34.633284,-58.529377
-34.633253,-58.370219
-34.633198,-58.396735
-34.63314,-58.519979
-34.633107,-58.478432
-34.633103,-58.508064
-34.6331,-58.370237
-34.63309,-58.448014
-34.633069,-58.36079
-34.63306,-58.478239
-34.63306,-58.468698
-34.633048,-58.444836
-34.633014,-58.511862
-34.633006,-58.444785
-34.632983,-58.431068
-34.632983,-58.431068
-34.632982,-58.43137
-34.632953,-58.430064
-34.632953,-58.370256
-34.632936,-58.370258
-34.632893,-58.432784
-34.632885,-58.478509
-34.632846,-58.449872
-34.632846,-58.382509
-34.632835,-58.47729
-34.632798,-58.432962
-34.632796,-58.477129
-34.63279,-58.385015
-34.632768,-58.382513
-34.632761,-58.499993
-34.632756,-58.379409
-34.632719,-58.428047
-34.632709,-58.444575
-34.632706,-58.379424
-34.632687,-58.477709
-34.632661,-58.52003
-34.632649,-58.477552
-34.632644,-58.409546
-34.632639,-58.375665
-34.632629,-58.523552
-34.632628,-58.409548
-34.632613,-58.417983
-34.632613,-58.395385
-34.632605,-58.477369
-34.6326,-58.382521
-34.632582,-58.476223
-34.632574,-58.382522
-34.632565,-58.384248
-34.632534,-58.476027
-34.632529,-58.384189
-34.632526,-58.375681
-34.632505,-58.475504
-34.632483,-58.475816
-34.632483,-58.444266
-34.632456,-58.501519
-34.63245,-58.417849
-34.632438,-58.39578
-34.632428,-58.476652
-34.632403,-58.433
-34.632384,-58.476472
-34.632384,-58.358877
-34.632383,-58.501345
-34.632363,-58.357196
-34.632361,-58.476377
-34.632356,-58.51995
-34.632348,-58.465478
-34.63225,-58.465158
-34.632221,-58.42489
-34.632083,-58.47417
-34.632053,-58.377931
-34.632053,-58.377931
-34.632039,-58.47399
-34.632018,-58.456011
-34.632008,-58.384351
-34.632004,-58.455704
-34.632003,-58.422595
-34.631998,-58.50063
-34.631998,-58.408171
-34.631998,-58.408171
-34.63199,-58.483874
-34.631974,-58.485102
-34.631969,-58.437523
-34.631962,-58.473671
-34.631953,-58.47211
-34.631944,-58.500483
-34.63192,-58.397414
-34.631849,-58.462982
-34.631846,-58.376431
-34.631839,-58.511893
-34.631833,-58.425561
-34.63183,-58.474168
-34.63183,-58.474168
-34.631828,-58.37797
-34.631802,-58.390526
-34.631765,-58.4009
-34.631752,-58.454148
-34.631739,-58.425584
-34.631708,-58.472835
-34.631689,-58.39152
-34.631681,-58.472737
-34.631669,-58.492019
-34.631626,-58.472543
-34.631623,-58.376524
-34.631606,-58.496679
-34.631606,-58.442906
-34.631598,-58.376535
-34.631557,-58.361269
-34.631531,-58.44153
-34.631526,-58.473043
-34.631524,-58.425474
-34.631523,-58.451241
-34.631515,-58.414434
-34.631501,-58.425312
-34.631483,-58.390536
-34.631478,-58.417455
-34.631472,-58.390297
-34.631467,-58.390256
-34.631462,-58.472801
-34.631462,-58.390165
-34.631428,-58.426455
-34.631419,-58.400296
-34.631392,-58.492567
-34.631363,-58.473309
-34.631337,-58.396339
-34.631324,-58.45457
-34.631323,-58.414438
-34.63131,-58.472039
-34.631284,-58.471352
-34.63128,-58.506019
-34.631256,-58.361418
-34.631249,-58.372494
-34.631225,-58.416046
-34.631199,-58.415599
-34.631195,-58.404899
-34.631186,-58.382449
-34.631171,-58.471751
-34.631168,-58.387684
-34.631152,-58.461546
-34.631146,-58.461527
-34.631131,-58.425732
-34.631125,-58.38757
-34.631125,-58.38757
-34.631113,-58.359858
-34.631111,-58.359615
-34.631105,-58.382454
-34.631085,-58.44202
-34.63106,-58.385256
-34.631053,-58.382602
-34.631022,-58.416035
-34.630988,-58.361767
-34.630979,-58.422887
-34.630974,-58.391583
-34.630962,-58.47098
-34.630961,-58.42598
-34.63095,-58.471321
-34.63094,-58.383973
-34.630937,-58.470887
-34.630935,-58.383914
-34.630867,-58.412994
-34.630866,-58.416027
-34.630857,-58.396125
-34.630851,-58.390853
-34.630838,-58.507312
-34.630814,-58.384169
-34.6308,-58.397633
-34.630796,-58.362991
-34.630793,-58.451806
-34.630789,-58.391619
-34.630788,-58.416023
-34.630785,-58.382251
-34.630782,-58.441935
-34.630758,-58.451689
-34.630748,-58.514802
-34.630725,-58.51836
-34.630711,-58.406654
-34.630703,-58.406803
-34.630693,-58.426038
-34.63066,-58.419465
-34.630649,-58.370626
-34.630646,-58.363218
-34.630631,-58.493748
-34.630612,-58.530368
-34.6306,-58.468956
-34.630596,-58.357682
-34.630575,-58.406308
-34.630572,-58.465158
-34.630553,-58.503375
-34.630552,-58.52764
-34.630526,-58.449202
-34.630498,-58.468539
-34.630484,-58.381666
-34.630484,-58.381666
-34.630484,-58.381666
-34.630463,-58.41642
-34.630448,-58.469073
-34.630444,-58.52639
-34.630442,-58.419012
-34.630379,-58.513789
-34.630379,-58.469899
-34.630374,-58.468746
-34.630358,-58.374462
-34.630342,-58.370501
-34.63033,-58.469921
-34.630316,-58.467866
-34.630304,-58.518051
-34.630293,-58.469712
-34.630287,-58.416157
-34.630281,-58.39566
-34.630273,-58.363709
-34.630253,-58.484684
-34.630227,-58.467539
-34.630225,-58.370663
-34.630193,-58.395898
-34.630191,-58.411483
-34.630179,-58.395822
-34.630148,-58.378851
-34.630147,-58.378855
-34.630127,-58.467147
-34.630124,-58.486199
-34.630101,-58.3595
-34.630098,-58.498066
-34.630097,-58.370523
-34.63008,-58.409793
-34.630053,-58.43856
-34.630049,-58.503853
-34.630043,-58.469824
-34.630028,-58.484789
-34.630001,-58.409799
-34.630001,-58.396434
-34.629984,-58.371025
-34.629971,-58.371012
-34.629963,-58.382652
-34.629959,-58.524175
-34.629949,-58.370536
-34.629936,-58.446299
-34.629924,-58.44622
-34.629906,-58.370946
-34.629904,-58.382655
-34.629885,-58.466618
-34.62988,-58.457452
-34.629861,-58.457393
-34.62986,-58.393221
-34.629829,-58.494344
-34.629822,-58.466356
-34.62978,-58.495009
-34.629773,-58.390769
-34.629743,-58.384254
-34.629742,-58.373494
-34.629694,-58.382664
-34.629694,-58.362604
-34.629687,-58.442794
-34.629685,-58.465862
-34.629664,-58.522745
-34.629623,-58.390787
-34.629585,-58.491501
-34.629552,-58.435199
-34.629549,-58.382406
-34.629482,-58.463916
-34.629479,-58.465098
-34.629478,-58.40837
-34.629476,-58.498804
-34.629462,-58.504015
-34.629456,-58.355359
-34.629452,-58.362136
-34.629452,-58.362136
-34.629414,-58.455298
-34.629412,-58.408235
-34.629407,-58.408377
-34.629383,-58.48288
-34.62938,-58.495136
-34.629366,-58.46471
-34.629361,-58.444633
-34.629338,-58.41218
-34.629336,-58.516629
-34.629332,-58.379048
-34.62933,-58.391818
-34.6293,-58.494684
-34.629279,-58.464409
-34.629274,-58.433292
-34.62927,-58.474757
-34.629246,-58.391835
-34.629217,-58.4884
-34.629204,-58.499679
-34.629197,-58.372126
-34.629196,-58.36489
-34.629192,-58.379135
-34.62916,-58.505451
-34.62915,-58.414486
-34.629148,-58.520293
-34.62914,-58.382693
-34.629133,-58.381565
-34.629079,-58.440577
-34.629076,-58.414487
-34.629065,-58.440484
-34.629052,-58.488613
-34.629052,-58.440389
-34.629037,-58.3792
-34.629023,-58.365126
-34.629021,-58.383304
-34.629017,-58.372175
-34.628999,-58.421609
-34.628993,-58.391884
-34.628986,-58.370273
-34.628981,-58.365235
-34.628964,-58.378975
-34.62894,-58.372207
-34.62891,-58.377608
-34.628871,-58.410274
-34.628863,-58.381442
-34.628858,-58.39191
-34.628846,-58.370127
-34.628835,-58.415987
-34.628829,-58.382697
-34.628822,-58.377663
-34.628784,-58.379062
-34.62876,-58.372243
-34.628728,-58.46204
-34.62872,-58.439683
-34.628714,-58.453717
-34.628702,-58.492757
-34.628681,-58.366162
-34.628676,-58.442998
-34.628664,-58.405267
-34.628661,-58.461821
-34.62866,-58.453491
-34.628651,-58.42901
-34.628642,-58.379394
-34.628641,-58.492663
-34.628593,-58.400617
-34.628587,-58.39847
-34.628573,-58.381452
-34.628573,-58.366333
-34.628563,-58.489355
-34.62856,-58.402499
-34.628546,-58.461405
-34.628542,-58.495556
-34.628528,-58.379152
-34.628518,-58.460172
-34.628514,-58.382706
-34.628495,-58.516234
-34.628487,-58.401249
-34.628453,-58.399753
-34.628432,-58.462952
-34.628426,-58.506064
-34.628376,-58.399101
-34.628356,-58.381459
-34.628355,-58.377693
-34.628346,-58.450237
-34.628333,-58.464447
-34.628332,-58.523955
-34.628318,-58.43367
-34.628311,-58.382739
-34.62831,-58.377994
-34.628302,-58.516274
-34.62829,-58.506445
-34.62829,-58.452734
-34.628265,-58.378005
-34.628256,-58.379544
-34.628233,-58.37747
-34.628229,-58.426228
-34.628229,-58.379241
-34.628214,-58.407066
-34.628208,-58.464503
-34.628188,-58.381465
-34.628173,-58.460212
-34.628173,-58.434354
-34.628163,-58.382739
-34.628127,-58.477821
-34.628127,-58.434049
-34.628126,-58.46307
-34.628123,-58.460084
-34.628121,-58.434012
-34.628116,-58.463073
-34.628103,-58.464549
-34.628075,-58.378108
-34.628069,-58.460395
-34.628061,-58.477852
-34.628034,-58.46058
-34.628033,-58.376739
-34.628027,-58.450204
-34.628022,-58.379334
-34.628006,-58.384388
-34.627999,-58.367003
-34.627999,-58.364516
-34.627997,-58.396446
-34.627991,-58.450007
-34.627977,-58.396326
-34.62797,-58.368944
-34.627948,-58.390985
-34.627941,-58.443119
-34.627937,-58.404745
-34.627934,-58.496894
-34.627931,-58.367224
-34.627897,-58.382426
-34.62789,-58.498093
-34.627887,-58.381889
-34.627871,-58.459451
-34.627856,-58.423698
-34.627853,-58.459389
-34.627853,-58.381537
-34.627841,-58.521596
-34.62783,-58.368776
-34.627817,-58.459293
-34.627803,-58.411346
-34.627798,-58.396952
-34.627795,-58.410003
-34.62778,-58.391004
-34.627773,-58.376263
-34.627756,-58.410006
-34.627743,-58.452711
-34.62774,-58.527271
-34.627735,-58.459092
-34.627718,-58.381627
-34.62771,-58.38135
-34.627709,-58.433972
-34.627707,-58.485869
-34.627699,-58.381783
-34.627696,-58.530489
-34.627696,-58.381057
-34.627694,-58.459802
-34.627692,-58.486115
-34.62769,-58.380908
-34.627689,-58.395065
-34.627687,-58.380763
-34.627683,-58.380494
-34.627682,-58.381573
-34.627679,-58.380332
-34.627666,-58.395035
-34.627648,-58.391019
-34.627643,-58.459645
-34.627609,-58.368797
-34.627596,-58.381542
-34.627591,-58.381355
-34.627587,-58.381052
-34.62758,-58.380922
-34.627578,-58.380764
-34.627577,-58.503686
-34.627571,-58.38049
-34.627568,-58.380452
-34.627564,-58.380352
-34.627564,-58.37588
-34.627555,-58.434008
-34.62755,-58.377911
-34.62755,-58.377911
-34.627547,-58.481276
-34.627523,-58.429898
-34.627516,-58.433854
-34.627509,-58.459723
-34.627455,-58.381623
-34.62745,-58.490622
-34.627441,-58.365391
-34.627433,-58.380806
-34.627426,-58.380347
-34.627418,-58.380035
-34.627413,-58.400512
-34.627409,-58.426553
